Variables="alpha" "beta" "omega"
Zone T="1" I=200 J=70
0.02	0.0375	-1.0
0.02	0.03875	-1.0
0.02	0.04	-1.0
0.02	0.04125	-1.0
0.02	0.0425	-1.0
0.02	0.04375	-1.0
0.02	0.045	-1.0
0.02	0.04625	-1.0
0.02	0.0475	-1.0
0.02	0.04875	-1.0
0.02	0.05	-1.0
0.02	0.05125	-1.0
0.02	0.0525	-1.0
0.02	0.05375	-1.0
0.02	0.055	-1.0
0.02	0.05625	-1.0
0.02	0.0575	-1.0
0.02	0.05875	-1.0
0.02	0.06	-1.0
0.02	0.06125	-1.0
0.02	0.0625	-1.0
0.02	0.06375	-1.0
0.02	0.065	-1.0
0.02	0.06625	-1.0
0.02	0.0675	-1.0
0.02	0.06875	-1.0
0.02	0.07	-1.0
0.02	0.07125	-1.0
0.02	0.0725	-1.0
0.02	0.07375	-1.0
0.02	0.075	-1.0
0.02	0.07625	-1.0
0.02	0.0775	-1.0
0.02	0.07875	-1.0
0.02	0.08	-1.0
0.02	0.08125	-1.0
0.02	0.0825	-1.0
0.02	0.08375	-1.0
0.02	0.085	-1.0
0.02	0.08625	-1.0
0.02	0.0875	-1.0
0.02	0.08875	-1.0
0.02	0.09	-1.0
0.02	0.09125	-1.0
0.02	0.0925	-1.0
0.02	0.09375	-1.0
0.02	0.095	-1.0
0.02	0.09625	-1.0
0.02	0.0975	-1.0
0.02	0.09875	-1.0
0.02	0.1	-1.0
0.02	0.10125	-1.0
0.02	0.1025	-1.0
0.02	0.10375	-1.0
0.02	0.105	-1.0
0.02	0.10625	-1.0
0.02	0.1075	-1.0
0.02	0.10875	-1.0
0.02	0.11	-1.0
0.02	0.11125	-1.0
0.02	0.1125	-1.0
0.02	0.11375	-1.0
0.02	0.115	-1.0
0.02	0.11625	-1.0
0.02	0.1175	-1.0
0.02	0.11875	-1.0
0.02	0.12	-1.0
0.02	0.12125	-1.0
0.02	0.1225	-1.0
0.02	0.12375	-1.0
0.02	0.125	-1.0
0.02	0.12625	-1.0
0.02	0.1275	-1.0
0.02	0.12875	-1.0
0.02	0.13	-1.0
0.02	0.13125	-1.0
0.02	0.1325	-1.0
0.02	0.13375	-1.0
0.02	0.135	-1.0
0.02	0.13625	-1.0
0.02	0.1375	-1.0
0.02	0.13875	-1.0
0.02	0.14	-1.0
0.02	0.14125	-1.0
0.02	0.1425	-1.0
0.02	0.14375	-1.0
0.02	0.145	-1.0
0.02	0.14625	-1.0
0.02	0.1475	-1.0
0.02	0.14875	-1.0
0.02	0.15	-1.0
0.02	0.15125	-1.0
0.02	0.1525	-1.0
0.02	0.15375	-1.0
0.02	0.155	-1.0
0.02	0.15625	-1.0
0.02	0.1575	-1.0
0.02	0.15875	-1.0
0.02	0.16	-1.0
0.02	0.16125	-1.0
0.02	0.1625	-1.0
0.02	0.16375	-1.0
0.02	0.165	-1.0
0.02	0.16625	-1.0
0.02	0.1675	-1.0
0.02	0.16875	-1.0
0.02	0.17	-1.0
0.02	0.17125	-1.0
0.02	0.1725	-1.0
0.02	0.17375	-1.0
0.02	0.175	-1.0
0.02	0.17625	-1.0
0.02	0.1775	-1.0
0.02	0.17875	-1.0
0.02	0.18	-1.0
0.02	0.18125	-1.0
0.02	0.1825	-1.0
0.02	0.18375	-1.0
0.02	0.185	-1.0
0.02	0.18625	-1.0
0.02	0.1875	-1.0
0.02	0.18875	-1.0
0.02	0.19	-1.0
0.02	0.19125	-1.0
0.02	0.1925	-1.0
0.02	0.19375	-1.0
0.02	0.195	-1.0
0.02	0.19625	-1.0
0.02	0.1975	-1.0
0.02	0.19875	-1.0
0.02	0.2	-1.0
0.02	0.20125	-1.0
0.02	0.2025	-1.0
0.02	0.20375	-1.0
0.02	0.205	-1.0
0.02	0.20625	-1.0
0.02	0.2075	-1.0
0.02	0.20875	-1.0
0.02	0.21	-1.0
0.02	0.21125	-1.0
0.02	0.2125	-1.0
0.02	0.21375	-1.0
0.02	0.215	-1.0
0.02	0.21625	-1.0
0.02	0.2175	-1.0
0.02	0.21875	-1.0
0.02	0.22	-1.0
0.02	0.22125	-1.0
0.02	0.2225	-1.0
0.02	0.22375	-1.0
0.02	0.225	-1.0
0.02	0.22625	-1.0
0.02	0.2275	-1.0
0.02	0.22875	-1.0
0.02	0.23	-1.0
0.02	0.23125	-1.0
0.02	0.2325	-1.0
0.02	0.23375	-1.0
0.02	0.235	-1.0
0.02	0.23625	-1.0
0.02	0.2375	-1.0
0.02	0.23875	-1.0
0.02	0.24	-1.0
0.02	0.24125	-1.0
0.02	0.2425	-1.0
0.02	0.24375	-1.0
0.02	0.245	-1.0
0.02	0.24625	-1.0
0.02	0.2475	-1.0
0.02	0.24875	-1.0
0.02	0.25	-1.0
0.03	0.00125	-1.0
0.03	0.0025	-1.0
0.03	0.00375	-1.0
0.03	0.005	-1.0
0.03	0.00625	-1.0
0.03	0.0075	-1.0
0.03	0.00875	-1.0
0.03	0.01	-1.0
0.03	0.01125	-1.0
0.03	0.0125	-1.0
0.03	0.01375	-1.0
0.03	0.015	-1.0
0.03	0.01625	-1.0
0.03	0.0175	-1.0
0.03	0.01875	-1.0
0.03	0.02	-1.0
0.03	0.02125	-1.0
0.03	0.0225	-1.0
0.03	0.02375	-1.0
0.03	0.025	-1.0
0.03	0.02625	-1.0
0.03	0.0275	-1.0
0.03	0.02875	-1.0
0.03	0.03	-1.0
0.03	0.03125	-1.0
0.03	0.0325	-1.0
0.03	0.03375	-1.0
0.03	0.035	-1.0
0.03	0.03625	-1.0
0.03	0.0375	-1.0
0.03	0.03875	-1.0
0.03	0.04	-1.0
0.03	0.04125	-1.0
0.03	0.0425	-1.0
0.03	0.04375	-1.0
0.03	0.045	-1.0
0.03	0.04625	-1.0
0.03	0.0475	-1.0
0.03	0.04875	-1.0
0.03	0.05	-1.0
0.03	0.05125	-1.0
0.03	0.0525	-1.0
0.03	0.05375	-1.0
0.03	0.055	-1.0
0.03	0.05625	-1.0
0.03	0.0575	-1.0
0.03	0.05875	-1.0
0.03	0.06	-1.0
0.03	0.06125	-1.0
0.03	0.0625	-1.0
0.03	0.06375	-1.0
0.03	0.065	-1.0
0.03	0.06625	-1.0
0.03	0.0675	-1.0
0.03	0.06875	-1.0
0.03	0.07	-1.0
0.03	0.07125	-1.0
0.03	0.0725	-1.0
0.03	0.07375	-1.0
0.03	0.075	-1.0
0.03	0.07625	-1.0
0.03	0.0775	-1.0
0.03	0.07875	-1.0
0.03	0.08	-1.0
0.03	0.08125	-1.0
0.03	0.0825	-1.0
0.03	0.08375	-1.0
0.03	0.085	-1.0
0.03	0.08625	-1.0
0.03	0.0875	-1.0
0.03	0.08875	-1.0
0.03	0.09	-1.0
0.03	0.09125	-1.0
0.03	0.0925	-1.0
0.03	0.09375	-1.0
0.03	0.095	-1.0
0.03	0.09625	-1.0
0.03	0.0975	-1.0
0.03	0.09875	-1.0
0.03	0.1	-1.0
0.03	0.10125	-1.0
0.03	0.1025	-1.0
0.03	0.10375	-1.0
0.03	0.105	-1.0
0.03	0.10625	-1.0
0.03	0.1075	-1.0
0.03	0.10875	-1.0
0.03	0.11	-1.0
0.03	0.11125	-1.0
0.03	0.1125	-1.0
0.03	0.11375	-1.0
0.03	0.115	-1.0
0.03	0.11625	-1.0
0.03	0.1175	-1.0
0.03	0.11875	-1.0
0.03	0.12	-1.0
0.03	0.12125	-1.0
0.03	0.1225	-1.0
0.03	0.12375	-1.0
0.03	0.125	-1.0
0.03	0.12625	-1.0
0.03	0.1275	-1.0
0.03	0.12875	-1.0
0.03	0.13	-1.0
0.03	0.13125	-1.0
0.03	0.1325	-1.0
0.03	0.13375	-1.0
0.03	0.135	-1.0
0.03	0.13625	-1.0
0.03	0.1375	-1.0
0.03	0.13875	-1.0
0.03	0.14	-1.0
0.03	0.14125	-1.0
0.03	0.1425	-1.0
0.03	0.14375	-1.0
0.03	0.145	-1.0
0.03	0.14625	-1.0
0.03	0.1475	-1.0
0.03	0.14875	-1.0
0.03	0.15	-1.0
0.03	0.15125	-1.0
0.03	0.1525	-1.0
0.03	0.15375	-1.0
0.03	0.155	-1.0
0.03	0.15625	-1.0
0.03	0.1575	-1.0
0.03	0.15875	-1.0
0.03	0.16	-1.0
0.03	0.16125	-1.0
0.03	0.1625	-1.0
0.03	0.16375	-1.0
0.03	0.165	-1.0
0.03	0.16625	-1.0
0.03	0.1675	-1.0
0.03	0.16875	-1.0
0.03	0.17	-1.0
0.03	0.17125	-1.0
0.03	0.1725	-1.0
0.03	0.17375	-1.0
0.03	0.175	-1.0
0.03	0.17625	-1.0
0.03	0.1775	-1.0
0.03	0.17875	-1.0
0.03	0.18	-1.0
0.03	0.18125	-1.0
0.03	0.1825	-1.0
0.03	0.18375	-1.0
0.03	0.185	-1.0
0.03	0.18625	-1.0
0.03	0.1875	-1.0
0.03	0.18875	-1.0
0.03	0.19	-1.0
0.03	0.19125	-1.0
0.03	0.1925	-1.0
0.03	0.19375	-1.0
0.03	0.195	-1.0
0.03	0.19625	-1.0
0.03	0.1975	-1.0
0.03	0.19875	-1.0
0.03	0.2	-1.0
0.03	0.20125	-1.0
0.03	0.2025	-1.0
0.03	0.20375	-1.0
0.03	0.205	-1.0
0.03	0.20625	-1.0
0.03	0.2075	-1.0
0.03	0.20875	-1.0
0.03	0.21	-1.0
0.03	0.21125	-1.0
0.03	0.2125	-1.0
0.03	0.21375	-1.0
0.03	0.215	-1.0
0.03	0.21625	-1.0
0.03	0.2175	-1.0
0.03	0.21875	-1.0
0.03	0.22	-1.0
0.03	0.22125	-1.0
0.03	0.2225	-1.0
0.03	0.22375	-1.0
0.03	0.225	-1.0
0.03	0.22625	-1.0
0.03	0.2275	-1.0
0.03	0.22875	-1.0
0.03	0.23	-1.0
0.03	0.23125	-1.0
0.03	0.2325	-1.0
0.03	0.23375	-1.0
0.03	0.235	-1.0
0.03	0.23625	-1.0
0.03	0.2375	-1.0
0.03	0.23875	-1.0
0.03	0.24	-1.0
0.03	0.24125	-1.0
0.03	0.2425	-1.0
0.03	0.24375	-1.0
0.03	0.245	-1.0
0.03	0.24625	-1.0
0.03	0.2475	-1.0
0.03	0.24875	-1.0
0.03	0.25	-1.0
0.04	0.00125	0.00015858966858914737
0.04	0.0025	-1.0
0.04	0.00375	-1.0
0.04	0.005	-1.0
0.04	0.00625	-1.0
0.04	0.0075	-1.0
0.04	0.00875	-1.0
0.04	0.01	-1.0
0.04	0.01125	-1.0
0.04	0.0125	-1.0
0.04	0.01375	-1.0
0.04	0.015	-1.0
0.04	0.01625	-1.0
0.04	0.0175	-1.0
0.04	0.01875	-1.0
0.04	0.02	-1.0
0.04	0.02125	-1.0
0.04	0.0225	-1.0
0.04	0.02375	-1.0
0.04	0.025	-1.0
0.04	0.02625	-1.0
0.04	0.0275	-1.0
0.04	0.02875	-1.0
0.04	0.03	-1.0
0.04	0.03125	-1.0
0.04	0.0325	-1.0
0.04	0.03375	-1.0
0.04	0.035	-1.0
0.04	0.03625	-1.0
0.04	0.0375	-1.0
0.04	0.03875	-1.0
0.04	0.04	-1.0
0.04	0.04125	-1.0
0.04	0.0425	-1.0
0.04	0.04375	-1.0
0.04	0.045	-1.0
0.04	0.04625	-1.0
0.04	0.0475	-1.0
0.04	0.04875	-1.0
0.04	0.05	-1.0
0.04	0.05125	-1.0
0.04	0.0525	-1.0
0.04	0.05375	-1.0
0.04	0.055	-1.0
0.04	0.05625	-1.0
0.04	0.0575	-1.0
0.04	0.05875	-1.0
0.04	0.06	-1.0
0.04	0.06125	-1.0
0.04	0.0625	-1.0
0.04	0.06375	-1.0
0.04	0.065	-1.0
0.04	0.06625	-1.0
0.04	0.0675	-1.0
0.04	0.06875	-1.0
0.04	0.07	-1.0
0.04	0.07125	-1.0
0.04	0.0725	-1.0
0.04	0.07375	-1.0
0.04	0.075	-1.0
0.04	0.07625	-1.0
0.04	0.0775	-1.0
0.04	0.07875	-1.0
0.04	0.08	-1.0
0.04	0.08125	-1.0
0.04	0.0825	-1.0
0.04	0.08375	-1.0
0.04	0.085	-1.0
0.04	0.08625	-1.0
0.04	0.0875	-1.0
0.04	0.08875	-1.0
0.04	0.09	-1.0
0.04	0.09125	-1.0
0.04	0.0925	-1.0
0.04	0.09375	-1.0
0.04	0.095	-1.0
0.04	0.09625	-1.0
0.04	0.0975	-1.0
0.04	0.09875	-1.0
0.04	0.1	-1.0
0.04	0.10125	-1.0
0.04	0.1025	-1.0
0.04	0.10375	-1.0
0.04	0.105	-1.0
0.04	0.10625	-1.0
0.04	0.1075	-1.0
0.04	0.10875	-1.0
0.04	0.11	-1.0
0.04	0.11125	-1.0
0.04	0.1125	-1.0
0.04	0.11375	-1.0
0.04	0.115	-1.0
0.04	0.11625	-1.0
0.04	0.1175	-1.0
0.04	0.11875	-1.0
0.04	0.12	-1.0
0.04	0.12125	-1.0
0.04	0.1225	-1.0
0.04	0.12375	-1.0
0.04	0.125	-1.0
0.04	0.12625	-1.0
0.04	0.1275	-1.0
0.04	0.12875	-1.0
0.04	0.13	-1.0
0.04	0.13125	-1.0
0.04	0.1325	-1.0
0.04	0.13375	-1.0
0.04	0.135	-1.0
0.04	0.13625	-1.0
0.04	0.1375	-1.0
0.04	0.13875	-1.0
0.04	0.14	-1.0
0.04	0.14125	-1.0
0.04	0.1425	-1.0
0.04	0.14375	-1.0
0.04	0.145	-1.0
0.04	0.14625	-1.0
0.04	0.1475	-1.0
0.04	0.14875	-1.0
0.04	0.15	-1.0
0.04	0.15125	-1.0
0.04	0.1525	-1.0
0.04	0.15375	-1.0
0.04	0.155	-1.0
0.04	0.15625	-1.0
0.04	0.1575	-1.0
0.04	0.15875	-1.0
0.04	0.16	-1.0
0.04	0.16125	-1.0
0.04	0.1625	-1.0
0.04	0.16375	-1.0
0.04	0.165	-1.0
0.04	0.16625	-1.0
0.04	0.1675	-1.0
0.04	0.16875	-1.0
0.04	0.17	-1.0
0.04	0.17125	-1.0
0.04	0.1725	-1.0
0.04	0.17375	-1.0
0.04	0.175	-1.0
0.04	0.17625	-1.0
0.04	0.1775	-1.0
0.04	0.17875	-1.0
0.04	0.18	-1.0
0.04	0.18125	-1.0
0.04	0.1825	-1.0
0.04	0.18375	-1.0
0.04	0.185	-1.0
0.04	0.18625	-1.0
0.04	0.1875	-1.0
0.04	0.18875	-1.0
0.04	0.19	-1.0
0.04	0.19125	-1.0
0.04	0.1925	-1.0
0.04	0.19375	-1.0
0.04	0.195	-1.0
0.04	0.19625	-1.0
0.04	0.1975	-1.0
0.04	0.19875	-1.0
0.04	0.2	-1.0
0.04	0.20125	-1.0
0.04	0.2025	-1.0
0.04	0.20375	-1.0
0.04	0.205	-1.0
0.04	0.20625	-1.0
0.04	0.2075	-1.0
0.04	0.20875	-1.0
0.04	0.21	-1.0
0.04	0.21125	-1.0
0.04	0.2125	-1.0
0.04	0.21375	-1.0
0.04	0.215	-1.0
0.04	0.21625	-1.0
0.04	0.2175	-1.0
0.04	0.21875	-1.0
0.04	0.22	-1.0
0.04	0.22125	-1.0
0.04	0.2225	-1.0
0.04	0.22375	-1.0
0.04	0.225	-1.0
0.04	0.22625	-1.0
0.04	0.2275	-1.0
0.04	0.22875	-1.0
0.04	0.23	-1.0
0.04	0.23125	-1.0
0.04	0.2325	-1.0
0.04	0.23375	-1.0
0.04	0.235	-1.0
0.04	0.23625	-1.0
0.04	0.2375	-1.0
0.04	0.23875	-1.0
0.04	0.24	-1.0
0.04	0.24125	-1.0
0.04	0.2425	-1.0
0.04	0.24375	-1.0
0.04	0.245	-1.0
0.04	0.24625	-1.0
0.04	0.2475	-1.0
0.04	0.24875	-1.0
0.04	0.25	-1.0
0.05	0.00125	0.0005589245730930169
0.05	0.0025	0.0004813590184373909
0.05	0.00375	0.0003993688937417304
0.05	0.005	0.00031275799119623326
0.05	0.00625	0.00022236279741457438
0.05	0.0075	0.00012898463997271754
0.05	0.00875	-1.0
0.05	0.01	-1.0
0.05	0.01125	-1.0
0.05	0.0125	-1.0
0.05	0.01375	-1.0
0.05	0.015	-1.0
0.05	0.01625	-1.0
0.05	0.0175	-1.0
0.05	0.01875	-1.0
0.05	0.02	-1.0
0.05	0.02125	-1.0
0.05	0.0225	-1.0
0.05	0.02375	-1.0
0.05	0.025	-1.0
0.05	0.02625	-1.0
0.05	0.0275	-1.0
0.05	0.02875	-1.0
0.05	0.03	-1.0
0.05	0.03125	-1.0
0.05	0.0325	-1.0
0.05	0.03375	-1.0
0.05	0.035	-1.0
0.05	0.03625	-1.0
0.05	0.0375	-1.0
0.05	0.03875	-1.0
0.05	0.04	-1.0
0.05	0.04125	-1.0
0.05	0.0425	-1.0
0.05	0.04375	-1.0
0.05	0.045	-1.0
0.05	0.04625	-1.0
0.05	0.0475	-1.0
0.05	0.04875	-1.0
0.05	0.05	-1.0
0.05	0.05125	-1.0
0.05	0.0525	-1.0
0.05	0.05375	-1.0
0.05	0.055	-1.0
0.05	0.05625	-1.0
0.05	0.0575	-1.0
0.05	0.05875	-1.0
0.05	0.06	-1.0
0.05	0.06125	-1.0
0.05	0.0625	-1.0
0.05	0.06375	-1.0
0.05	0.065	-1.0
0.05	0.06625	-1.0
0.05	0.0675	-1.0
0.05	0.06875	-1.0
0.05	0.07	-1.0
0.05	0.07125	-1.0
0.05	0.0725	-1.0
0.05	0.07375	-1.0
0.05	0.075	-1.0
0.05	0.07625	-1.0
0.05	0.0775	-1.0
0.05	0.07875	-1.0
0.05	0.08	-1.0
0.05	0.08125	-1.0
0.05	0.0825	-1.0
0.05	0.08375	-1.0
0.05	0.085	-1.0
0.05	0.08625	-1.0
0.05	0.0875	-1.0
0.05	0.08875	-1.0
0.05	0.09	-1.0
0.05	0.09125	-1.0
0.05	0.0925	-1.0
0.05	0.09375	-1.0
0.05	0.095	-1.0
0.05	0.09625	-1.0
0.05	0.0975	-1.0
0.05	0.09875	-1.0
0.05	0.1	-1.0
0.05	0.10125	-1.0
0.05	0.1025	-1.0
0.05	0.10375	-1.0
0.05	0.105	-1.0
0.05	0.10625	-1.0
0.05	0.1075	-1.0
0.05	0.10875	-1.0
0.05	0.11	-1.0
0.05	0.11125	-1.0
0.05	0.1125	-1.0
0.05	0.11375	-1.0
0.05	0.115	-1.0
0.05	0.11625	-1.0
0.05	0.1175	-1.0
0.05	0.11875	-1.0
0.05	0.12	-1.0
0.05	0.12125	-1.0
0.05	0.1225	-1.0
0.05	0.12375	-1.0
0.05	0.125	-1.0
0.05	0.12625	-1.0
0.05	0.1275	-1.0
0.05	0.12875	-1.0
0.05	0.13	-1.0
0.05	0.13125	-1.0
0.05	0.1325	-1.0
0.05	0.13375	-1.0
0.05	0.135	-1.0
0.05	0.13625	-1.0
0.05	0.1375	-1.0
0.05	0.13875	-1.0
0.05	0.14	-1.0
0.05	0.14125	-1.0
0.05	0.1425	-1.0
0.05	0.14375	-1.0
0.05	0.145	-1.0
0.05	0.14625	-1.0
0.05	0.1475	-1.0
0.05	0.14875	-1.0
0.05	0.15	-1.0
0.05	0.15125	-1.0
0.05	0.1525	-1.0
0.05	0.15375	-1.0
0.05	0.155	-1.0
0.05	0.15625	-1.0
0.05	0.1575	-1.0
0.05	0.15875	-1.0
0.05	0.16	-1.0
0.05	0.16125	-1.0
0.05	0.1625	-1.0
0.05	0.16375	-1.0
0.05	0.165	-1.0
0.05	0.16625	-1.0
0.05	0.1675	-1.0
0.05	0.16875	-1.0
0.05	0.17	-1.0
0.05	0.17125	-1.0
0.05	0.1725	-1.0
0.05	0.17375	-1.0
0.05	0.175	-1.0
0.05	0.17625	-1.0
0.05	0.1775	-1.0
0.05	0.17875	-1.0
0.05	0.18	-1.0
0.05	0.18125	-1.0
0.05	0.1825	-1.0
0.05	0.18375	-1.0
0.05	0.185	-1.0
0.05	0.18625	-1.0
0.05	0.1875	-1.0
0.05	0.18875	-1.0
0.05	0.19	-1.0
0.05	0.19125	-1.0
0.05	0.1925	-1.0
0.05	0.19375	-1.0
0.05	0.195	-1.0
0.05	0.19625	-1.0
0.05	0.1975	-1.0
0.05	0.19875	-1.0
0.05	0.2	-1.0
0.05	0.20125	-1.0
0.05	0.2025	-1.0
0.05	0.20375	-1.0
0.05	0.205	-1.0
0.05	0.20625	-1.0
0.05	0.2075	-1.0
0.05	0.20875	-1.0
0.05	0.21	-1.0
0.05	0.21125	-1.0
0.05	0.2125	-1.0
0.05	0.21375	-1.0
0.05	0.215	-1.0
0.05	0.21625	-1.0
0.05	0.2175	-1.0
0.05	0.21875	-1.0
0.05	0.22	-1.0
0.05	0.22125	-1.0
0.05	0.2225	-1.0
0.05	0.22375	-1.0
0.05	0.225	-1.0
0.05	0.22625	-1.0
0.05	0.2275	-1.0
0.05	0.22875	-1.0
0.05	0.23	-1.0
0.05	0.23125	-1.0
0.05	0.2325	-1.0
0.05	0.23375	-1.0
0.05	0.235	-1.0
0.05	0.23625	-1.0
0.05	0.2375	-1.0
0.05	0.23875	-1.0
0.05	0.24	-1.0
0.05	0.24125	-1.0
0.05	0.2425	-1.0
0.05	0.24375	-1.0
0.05	0.245	-1.0
0.05	0.24625	-1.0
0.05	0.2475	-1.0
0.05	0.24875	-1.0
0.05	0.25	-1.0
0.06	0.00125	0.0009222935230558254
0.06	0.0025	0.0008592572411149937
0.06	0.00375	0.0007926469607547387
0.06	0.005	0.0007214796363130847
0.06	0.00625	0.0006466335400716515
0.06	0.0075	0.0005685383457495715
0.06	0.00875	0.0004871014681395298
